,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
4503,R-S-3413,10/07/2021,18:43:07,Boyfriend Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4504,R-S-3413,10/07/2021,18:43:07,Pink Ray Linen Wrap Cardigan - OS,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,98,Custom,0,Low,0,LB,0,Shopify_draft_order,275,275,Cardigan
4505,R-S-3413,10/07/2021,18:43:07,Super Oversized Zip-Up Hoodie - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4506,R-S-3413,10/07/2021,18:43:07,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4507,R-S-3413,10/07/2021,18:43:07,Super Oversized Zip-Up Hoodie - Lavender - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4508,R-S-3413,10/07/2021,18:43:07,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4509,R-S-3414,10/07/2021,20:32:47,Basic Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4510,R-S-3414,10/07/2021,20:32:47,Light Hoodie -Berry Nude - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,184,185,Hoodie
4511,R-S-3414,10/07/2021,20:32:47,Oversized Cotton T-shirt - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4512,R-S-3414,10/07/2021,20:32:47,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4513,R-S-3414,10/07/2021,20:32:47,Super Oversized Zip-Up Hoodie - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4514,R-S-3415,10/07/2021,21:42:13,Light Basic Sweatpants - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4515,R-S-3415,10/07/2021,21:42:13,Super Oversized Zip-Up Hoodie - Stone - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,84,Low,1,LB,Local shipping,Web,84,85,Hoodie
4516,R-S-3416,10/07/2021,22:46:17,Beta Basic Longsleeve Tshirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4517,R-S-3416,10/07/2021,22:46:17,Light Basic Sweatpants - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4518,R-S-3416,10/07/2021,22:46:17,Light Hoodie - Taupe - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,0,Custom,29,Low,1,LB,Local shipping,Web,109,110,Hoodie
4519,R-S-3417,11/07/2021,7:01:02,Light Hoodie -Berry Nude - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,0,Custom,45,Low,1,LB,Local shipping,Web,99,100,Hoodie
4520,R-S-3417,11/07/2021,7:01:02,Light Sweatshirt - Lavender - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4521,R-S-3417,11/07/2021,7:01:02,Second Skin High Neck T-Shirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4522,R-S-3418,11/07/2021,11:17:55,Fighter Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Manual,0,Low,0,LB,0,Iphone,27.33,27.33,Sweat Pants
4523,R-S-3419,11/07/2021,20:47:01,Light Ribbed Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Sweat Pants
4524,R-S-3419,11/07/2021,20:47:01,Oversized Cotton T-shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,106,107,Sweat Pants
4525,R-S-3419,11/07/2021,20:47:01,Super Oversized Zip-Up Hoodie - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4526,R-S-3420,12/07/2021,1:44:19,Light Hoodie - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,45,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4527,R-S-3420,12/07/2021,1:44:19,Light Ribbed Sweatpants - Mocha - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,81,Custom,0,Low,1,LB,Local shipping,Web,80,81,Sweat Pants
4528,R-S-3421,12/07/2021,10:51:20,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Cash,0,Low,0,LB,0,Pos,14,14,Top
4529,R-S-3422,12/07/2021,11:14:36,Hair Clips - REGULAR,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,8,2,1,0,Cash,0,Low,0,LB,0,Pos,7.25,7.25,Sweat Pants
4530,R-S-3423,12/07/2021,11:15:28,Hair Clips - CRYSTAL,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9,1,1,0,Cash,0,Low,0,LB,0,Pos,5,5,Sweat Pants
4531,R-S-3424,12/07/2021,11:47:26,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,49,Low,1,LB,Local shipping,Shopify_draft_order,49,50,Hoodie
4532,R-S-3425,12/07/2021,11:57:54,Light Hoodie - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,1,LB,Local shipping,Shopify_draft_order,122,123,Hoodie
4533,R-S-3425,12/07/2021,11:57:54,Light Palazzo Sweat Pants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Pants
4534,R-S-3425,12/07/2021,11:57:54,Light Ribbed Sweatpants - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4535,R-S-3426,12/07/2021,12:23:26,Light Basic Sweatpants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4536,R-S-3426,12/07/2021,12:23:26,Light Basic Sweatpants - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4537,R-S-3426,12/07/2021,12:23:26,Light Hoodie -Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4538,R-S-3426,12/07/2021,12:23:26,Light Ribbed Sweatpants - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4539,R-S-3426,12/07/2021,12:23:26,Super Oversized Zip-Up Hoodie - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,248,249,Hoodie
4540,R-S-3426,12/07/2021,12:23:26,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4541,R-S-3427,12/07/2021,14:19:30,Light Basic Sweatpants - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4542,R-S-3427,12/07/2021,14:19:30,Light Hoodie - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4543,R-S-3427,12/07/2021,14:19:30,Light Ribbed Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4544,R-S-3427,12/07/2021,14:19:30,Light Ribbed Sweatpants - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4545,R-S-3427,12/07/2021,14:19:30,Light Sweatshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4546,R-S-3427,12/07/2021,14:19:30,Light Sweatshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4547,R-S-3427,12/07/2021,14:19:30,Ribbed Leggings - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Leggings
4548,R-S-3427,12/07/2021,14:19:30,Super Oversized Zip-Up Hoodie - Mocha - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,0,0,Hoodie
4549,R-S-3428,12/07/2021,15:18:26,Second Skin Tank Top - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12,2,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
4550,R-S-3428,12/07/2021,15:18:26,Second Skin Tank Top - Stone - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,84,85,Top
4551,R-S-3428,12/07/2021,15:18:26,Second Skin Tank Top - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
4552,R-S-3428,12/07/2021,15:18:26,Second Skin Tank Top - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12,3,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
4553,R-S-3429,12/07/2021,15:53:31,Light Ribbed Sweatpants - Mocha - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Cash,0,Low,0,LB,0,Pos,182,182,Sweat Pants
4554,R-S-3429,12/07/2021,15:53:31,Super Oversized Zip-Up Hoodie - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Hoodie
4555,R-S-3429,12/07/2021,15:53:31,Super Oversized Zip-Up Hoodie - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Hoodie
4556,R-S-3429,12/07/2021,15:53:31,Super Oversized Zip-Up Hoodie - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Hoodie
4557,R-S-3430,12/07/2021,15:56:42,Beta Basic Longsleeve Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Pants
4558,R-S-3430,12/07/2021,15:56:42,Gamma Basic Longsleeve Tshirt - White - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,58,59,Sweat Pants
4559,R-S-3431,12/07/2021,16:16:23,Basic Sleeveless Top-White Satin - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,30,30,Top
4560,R-S-3432,12/07/2021,16:50:27,Light Hoodie - Lavender - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,0,Custom,105,Low,1,LB,Local shipping,Web,275,276,Hoodie
4561,R-S-3432,12/07/2021,16:50:27,Light Hoodie - Mocha - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4562,R-S-3432,12/07/2021,16:50:27,Light Ribbed Sweatpants - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4563,R-S-3432,12/07/2021,16:50:27,Light Ribbed Sweatpants - Mocha - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4564,R-S-3432,12/07/2021,16:50:27,Light Ribbed Sweatpants - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4565,R-S-3432,12/07/2021,16:50:27,Light Sweatshirt - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4566,R-S-3432,12/07/2021,16:50:27,Light Sweatshirt - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4567,R-S-3433,12/07/2021,16:54:48,Oversized Cotton T-shirt - Berry Nude - L,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,93,Low,1,LB,Local shipping,Web,93,94,Sweat Pants
4568,R-S-3433,12/07/2021,16:54:48,Ribbed Leggings - Berry Nude - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Leggings
4569,R-S-3433,12/07/2021,16:54:48,Super Oversized Zip-Up Hoodie - Berry Nude - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4570,R-S-3434,12/07/2021,22:54:05,Light Ribbed Sweatpants - Black - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,35,Low,1,LB,Local shipping,Web,124,125,Sweat Pants
4571,R-S-3434,12/07/2021,22:54:05,Light Sweatshirt - Mocha - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4572,R-S-3434,12/07/2021,22:54:05,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4573,R-S-3435,12/07/2021,23:14:17,Basic Hoodie Sweat Coord - Beige Marl - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4574,R-S-3435,12/07/2021,23:14:17,Basic Hoodie Sweat Coord - Dark Navy - M / Heavy,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4575,R-S-3435,12/07/2021,23:14:17,Light Ribbed Sweatpants - Black - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4576,R-S-3435,12/07/2021,23:14:17,Light Ribbed Sweatpants - Mocha - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4577,R-S-3435,12/07/2021,23:14:17,Light Ribbed Sweatpants - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4578,R-S-3435,12/07/2021,23:14:17,Light Sweatshirt - Mocha - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4579,R-S-3435,12/07/2021,23:14:17,Oversized Cotton T-shirt - Black - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4580,R-S-3435,12/07/2021,23:14:17,Oversized Cotton T-shirt - Mocha - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4581,R-S-3435,12/07/2021,23:14:17,Oversized Cotton T-shirt - White - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,66,Low,1,LB,Local shipping,Web,369,370,Sweat Pants
4582,R-S-3436,13/07/2021,9:13:16,Polo Shirt - Orchid - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,49,50,Sweat Pants
4583,R-S-3437,13/07/2021,10:24:31,Oversized Polo Shirt - Heather Grey - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,1,LB,Local shipping,Shopify_draft_order,49,50,Sweat Pants
4584,R-S-3438,13/07/2021,11:18:42,Light Sweatshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,Low,1,LB,Local shipping,Shopify_draft_order,148,149,Sweatshirt
4585,R-S-3438,13/07/2021,11:18:42,Longsleeve Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4586,R-S-3438,13/07/2021,11:18:42,Maxi Oversized Sweatdress - Beige Marl / Without Hoodie,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,69,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4587,R-S-3439,13/07/2021,11:58:05,Ribbed Leggings - Sapphire - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,71,72,Leggings
4588,R-S-3439,13/07/2021,11:58:05,Super Oversized Zip-Up Hoodie - Sapphire - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4589,R-S-3440,13/07/2021,12:43:55,Oversized Cotton T-shirt with Pocket - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4590,R-S-3440,13/07/2021,12:43:55,Super Oversized Zip-Up Hoodie - Stone - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4591,R-S-3440,13/07/2021,12:43:55,Super Oversized Zip-Up Hoodie - Stone - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,35,Low,1,LB,Local shipping,Web,133,134,Hoodie
4592,R-S-3441,13/07/2021,13:42:53,Oversized Cotton T-shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Cash,0,Low,0,LB,0,Pos,22,22,Sweat Pants
4593,R-S-3442,13/07/2021,15:10:45,Light Palazzo Sweat Pants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Pants
4594,R-S-3442,13/07/2021,15:10:45,Oversized Cotton T-shirt with Pocket - Berry Nude - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35,1,1,78,Custom,0,Low,1,LB,Local shipping,Web,77,78,Sweat Pants
4595,R-S-3443,13/07/2021,16:33:31,Oversized Cotton T-shirt - White - S,No,Not Cancelled,USD,Pending,Fulfilled,Pending,22,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4596,R-S-3443,13/07/2021,16:33:31,Ribbed Leggings - Stone - S,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,22,1,1,143,Custom,0,Low,1,LB,Local shipping,Web,142,143,Leggings
4597,R-S-3443,13/07/2021,16:33:31,Super Oversized Zip-Up Hoodie - Stone - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4598,R-S-3443,13/07/2021,16:33:31,Super Oversized Zip-Up Hoodie - White - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4599,R-S-3444,13/07/2021,16:49:46,Light Palazzo Sweat Pants - Taupe - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,42,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
4600,R-S-3444,13/07/2021,16:49:46,Oversized Cotton T-shirt with Pocket - Taupe - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4601,R-S-3444,13/07/2021,16:49:46,Super Oversized Zip-Up Hoodie - Taupe - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,49,Low,1,LB,Local shipping,Web,126,127,Hoodie
4602,R-S-3445,13/07/2021,18:00:09,Light Hoodie - Sapphire - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,1,LB,Local shipping,Web,285,286,Hoodie
4603,R-S-3445,13/07/2021,18:00:09,Light Hoodie - Stone - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4604,R-S-3445,13/07/2021,18:00:09,Light Hoodie -Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
4605,R-S-3445,13/07/2021,18:00:09,Light Sweatshirt - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4606,R-S-3445,13/07/2021,18:00:09,Light Sweatshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
4607,R-S-3445,13/07/2021,18:00:09,Oversized Cotton T-shirt with Pocket - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4608,R-S-3445,13/07/2021,18:00:09,Oversized Cotton T-shirt with Pocket - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
4609,R-S-3446,13/07/2021,18:05:38,Light Basic Sweatpants - Berry Nude - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,Low,1,LB,Local shipping,Shopify_draft_order,221,222,Sweat Pants
4610,R-S-3446,13/07/2021,18:05:38,Light Basic Sweatpants - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4611,R-S-3446,13/07/2021,18:05:38,Light Hoodie -Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4612,R-S-3446,13/07/2021,18:05:38,Light Ribbed Sweatpants - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4613,R-S-3446,13/07/2021,18:05:38,Oversized Cotton T-shirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4614,R-S-3446,13/07/2021,18:05:38,Super Oversized Zip-Up Hoodie - Lavender - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
4615,R-S-3447,13/07/2021,18:06:46,Beta Basic Longsleeve Tshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,29,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4616,R-S-3447,13/07/2021,18:06:46,Gamma Basic Longsleeve Tshirt - White - S,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,346,Custom,0,Low,1,LB,Local shipping,Shopify_draft_order,345,346,Sweat Pants
4617,R-S-3447,13/07/2021,18:06:46,Light Basic Sweatpants - Stone - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4618,R-S-3447,13/07/2021,18:06:46,Light Basic Sweatpants - Taupe - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4619,R-S-3447,13/07/2021,18:06:46,Light Ribbed Sweatpants - Black - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4620,R-S-3447,13/07/2021,18:06:46,Light Ribbed Sweatpants - White - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
4621,R-S-3447,13/07/2021,18:06:46,Oversized Polo Shirt - Heather Grey - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
