,Unnamed: 0,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category,Month of Order,Year of Order
5568,5568,R-S-3772,04/09/2021,21:36:57,Light Hoodie - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Manual,0,Low,3,LB,Local shipping,Iphone,244,247,Hoodie,9,2021
5569,5569,R-S-3772,04/09/2021,21:36:57,Light Ribbed Sweatpants - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5570,5570,R-S-3772,04/09/2021,21:36:57,Oversized Cotton T-shirt - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5571,5571,R-S-3772,04/09/2021,21:36:57,Oversized Cotton T-shirt - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5572,5572,R-S-3772,04/09/2021,21:36:57,Polo Shirt - Orchid - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5573,5573,R-S-3772,04/09/2021,21:36:57,Ribbed Leggings - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Leggings,9,2021
5574,5574,R-S-3772,04/09/2021,21:36:57,Super Oversized Zip-Up Hoodie - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Hoodie,9,2021
5575,5575,R-S-3773,04/09/2021,22:28:16,Oversized Shirt - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,Low,0,LB,Local shipping,Pos,49,49,Sweat Pants,9,2021
5576,5576,R-S-3774,05/09/2021,15:26:36,Light Ribbed Sweatpants - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweat Pants,9,2021
5577,5577,R-S-3774,05/09/2021,15:26:36,Super Oversized Zip-Up Hoodie - Mocha - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,84,87,Hoodie,9,2021
5578,5578,R-S-3775,05/09/2021,16:56:15,Ribbed Leggings - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,Low,3,LB,Local shipping,Android,22,25,Leggings,9,2021
5579,5579,R-S-3776,05/09/2021,22:45:47,Polo Shirt - Cotton Candy - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Manual,49,Low,3,LB,Local shipping,Android,49,52,Sweat Pants,9,2021
5580,5580,R-S-3777,06/09/2021,0:15:40,Light Sweatshirt - Mocha - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweatshirt,9,2021
5581,5581,R-S-3777,06/09/2021,0:15:40,Ribbed Leggings - Mocha - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,62,65,Leggings,9,2021
5582,5582,R-S-3778,06/09/2021,12:04:55,Light Basic Sweatpants - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,35,1,1,35,Manual,0,Low,3,LB,Local shipping,Iphone,132,135,Sweat Pants,9,2021
5583,5583,R-S-3778,06/09/2021,12:04:55,Light Ribbed Sweatpants - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5584,5584,R-S-3778,06/09/2021,12:04:55,Light Sweatshirt - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweatshirt,9,2021
5585,5585,R-S-3778,06/09/2021,12:04:55,Oversized Cotton T-shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5586,5586,R-S-3779,06/09/2021,12:32:36,Light Hoodie - Taupe - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,86,Manual,86,Low,0,LB,Local shipping,Android,176,176,Hoodie,9,2021
5587,5587,R-S-3779,06/09/2021,12:32:36,Oversized Cotton T-shirt - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5588,5588,R-S-3779,06/09/2021,12:32:36,Oversized Cotton T-shirt - Taupe - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5589,5589,R-S-3779,06/09/2021,12:32:36,Ribbed Shorts - Stone - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Shorts,9,2021
5590,5590,R-S-3779,06/09/2021,12:32:36,Ribbed Shorts - Taupe - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Shorts,9,2021
5591,5591,R-S-3779,06/09/2021,12:32:36,Super Oversized Zip-Up Hoodie - Stone - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Hoodie,9,2021
5592,5592,R-S-3780,06/09/2021,12:49:48,Oversized Polo Shirt - Heather Grey - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Manual,49,Low,3,LB,Local shipping,Android,49,52,Sweat Pants,9,2021
5593,5593,R-S-3781,09/09/2021,14:27:11,Knit Co-ord Set - Beige - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,95,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Set,9,2021
5594,5594,R-S-3781,09/09/2021,14:27:11,Longsleeve Fighter Tshirt - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,39,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5595,5595,R-S-3781,09/09/2021,14:27:11,Longsleeve Statement Tshirt - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,39,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5596,5596,R-S-3781,09/09/2021,14:27:11,Second Skin High Neck Tank Top - White - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,70,70,Top,9,2021
5597,5597,R-S-3781,09/09/2021,14:27:11,Second Skin T-Shirt - Stone - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5598,5598,R-S-3782,09/09/2021,14:44:51,Light Ribbed Sweatpants - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,123,126,Sweat Pants,9,2021
5599,5599,R-S-3782,09/09/2021,14:44:51,Longsleeve Fighter Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5600,5600,R-S-3782,09/09/2021,14:44:51,Polo Shirt - Aqua - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5601,5601,R-S-3783,09/09/2021,14:59:12,Second Skin High Neck T-Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5602,5602,R-S-3783,09/09/2021,14:59:12,Second Skin High Neck T-Shirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,42,45,Sweat Pants,9,2021
5603,5603,R-S-3783,09/09/2021,14:59:12,Second Skin High Neck T-Shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5604,5604,R-S-3784,10/09/2021,10:31:52,Longsleeve Me Here Now Tshirt - White - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,39,1,1,0,Custom,39,Low,3,LB,Local shipping,Web,88,91,Sweat Pants,9,2021
5605,5605,R-S-3784,10/09/2021,10:31:52,Oversized Polo Shirt - Porcelain - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5606,5606,R-S-3785,10/09/2021,20:46:30,Oversized Cotton T-shirt - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5607,5607,R-S-3785,10/09/2021,20:46:30,Oversized Cotton T-shirt - Mocha - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5608,5608,R-S-3785,10/09/2021,20:46:30,Oversized Cotton T-shirt - Taupe - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5609,5609,R-S-3785,10/09/2021,20:46:30,Ribbed Leggings - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,2,1,0,Manual,0,Low,3,LB,Local shipping,Iphone,132,135,Leggings,9,2021
5610,5610,R-S-3785,10/09/2021,20:46:30,Ribbed Leggings - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Leggings,9,2021
5611,5611,R-S-3786,12/09/2021,9:36:46,Oversized Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweat Pants,9,2021
5612,5612,R-S-3786,12/09/2021,9:36:46,Oversized Shirt - Rose Water - L,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,49,Low,3,LB,Local shipping,Web,98,101,Sweat Pants,9,2021
5613,5613,R-S-3787,12/09/2021,14:55:09,Longsleeve Statement Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,2,1,0,Manual,0,Low,3,LB,Local shipping,Iphone,78,81,Sweat Pants,9,2021
5614,5614,R-S-3788,12/09/2021,22:52:28,Light Ribbed Sweatpants - Mocha - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Pending,35,1,1,206,Custom,0,Low,3,LB,Local shipping,Web,203,206,Sweat Pants,9,2021
5615,5615,R-S-3788,12/09/2021,22:52:28,Light Sweatshirt - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,9,2021
5616,5616,R-S-3788,12/09/2021,22:52:28,Oversized Polo Shirt - Porcelain - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5617,5617,R-S-3788,12/09/2021,22:52:28,Super Oversized Sweat Coord - Mocha - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Coord,9,2021
5618,5618,R-S-3789,12/09/2021,22:56:35,Oversized Polo Shirt - Porcelain - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,52,Custom,0,Low,3,LB,Local shipping,Web,49,52,Sweat Pants,9,2021
5619,5619,R-S-3790,13/09/2021,0:42:22,Light Ribbed Sweatpants - Lavender - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5620,5620,R-S-3790,13/09/2021,0:42:22,Light Sweatshirt - Lavender - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,75,78,Sweatshirt,9,2021
5621,5621,R-S-3791,13/09/2021,11:05:02,Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,87,3,3,53.65,Manual,0,Low,0,LB,Local shipping,Shopify_draft_order,131.65,131.65,Sweat Pants,9,2021
5622,5622,R-S-3791,13/09/2021,11:05:02,Oversized Shirt - Sage - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5623,5623,R-S-3792,13/09/2021,11:57:16,Light Hoodie - Taupe - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,45,48,Hoodie,9,2021
5624,5624,R-S-3793,13/09/2021,23:46:19,Oversized Cotton T-shirt - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5625,5625,R-S-3793,13/09/2021,23:46:19,Ribbed Leggings - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Leggings,9,2021
5626,5626,R-S-3793,13/09/2021,23:46:19,Super Oversized Zip-Up Hoodie - Mocha - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,49,Low,3,LB,Local shipping,Web,93,96,Hoodie,9,2021
5627,5627,R-S-3794,14/09/2021,0:16:58,Oversized Cotton T-shirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,60,63,Sweat Pants,9,2021
5628,5628,R-S-3794,14/09/2021,0:16:58,Ribbed Shorts - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Shorts,9,2021
5629,5629,R-S-3794,14/09/2021,0:16:58,Ribbed Shorts - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Shorts,9,2021
5630,5630,R-S-3795,14/09/2021,7:39:56,Black Glitter Fighter Sweatshirt - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,9,2021
5631,5631,R-S-3795,14/09/2021,7:39:56,Zipper Hoodie Co-ord - Black Melange - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,140,143,Hoodie,9,2021
5632,5632,R-S-3796,14/09/2021,8:00:22,Oversized Shirt - Porcelain - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,49,Low,3,LB,Local shipping,Web,49,52,Sweat Pants,9,2021
5633,5633,R-S-3797,14/09/2021,9:35:37,Basic Hoodie Sweat Coord - Black - M / Heavy,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,9,2021
5634,5634,R-S-3797,14/09/2021,9:35:37,Light Basic Sweatpants - Taupe - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5635,5635,R-S-3797,14/09/2021,9:35:37,Second Skin High Neck T-Shirt - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,16,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5636,5636,R-S-3797,14/09/2021,9:35:37,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,16,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Top,9,2021
5637,5637,R-S-3797,14/09/2021,9:35:37,Second Skin High Neck Tank Top - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,16,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Top,9,2021
5638,5638,R-S-3797,14/09/2021,9:35:37,Super Oversized Zip-Up Hoodie - Taupe - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,211,214,Hoodie,9,2021
5639,5639,R-S-3798,14/09/2021,11:50:46,Fighter Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5640,5640,R-S-3798,14/09/2021,11:50:46,Light Basic Sweatpants - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5641,5641,R-S-3798,14/09/2021,11:50:46,Light Hoodie - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,9,2021
5642,5642,R-S-3798,14/09/2021,11:50:46,Light Sweatshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,242,245,Sweatshirt,9,2021
5643,5643,R-S-3798,14/09/2021,11:50:46,Me Here Now Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5644,5644,R-S-3798,14/09/2021,11:50:46,Me Here Now Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5645,5645,R-S-3798,14/09/2021,11:50:46,Wide Sweatpants in Charcoal - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5646,5646,R-S-3799,14/09/2021,17:32:10,Oversized Polo Shirt - Forest Green - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,98,Low,3,LB,Local shipping,Shopify_draft_order,98,101,Sweat Pants,9,2021
5647,5647,R-S-3799,14/09/2021,17:32:10,Oversized Polo Shirt - Scarlet - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5648,5648,R-S-3800,14/09/2021,19:17:34,Oversized Polo Shirt - Heather Grey - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,9,2021
5649,5649,R-S-3800,14/09/2021,19:17:34,Oversized Polo Shirt - Porcelain - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,Low,3,LB,Local shipping,Android,147,150,Sweat Pants,9,2021
5650,5650,R-S-3800,14/09/2021,19:17:34,Polo Shirt - Aqua - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5651,5651,R-S-3801,14/09/2021,20:15:18,Light Basic Sweatpants - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5652,5652,R-S-3801,14/09/2021,20:15:18,Light Hoodie - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Hoodie,9,2021
5653,5653,R-S-3801,14/09/2021,20:15:18,Oversized Shirt - Rose Water - L,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,84,Low,3,LB,Local shipping,Web,129,132,Sweat Pants,9,2021
5654,5654,R-S-3802,14/09/2021,22:23:09,Alpha Basic Longsleeve Tshirt - Black - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5655,5655,R-S-3802,14/09/2021,22:23:09,Longsleeve Fighter Tshirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,68,71,Sweat Pants,9,2021
5656,5656,R-S-3803,15/09/2021,16:00:38,Light Sweatshirt - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,40,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,9,2021
5657,5657,R-S-3803,15/09/2021,16:00:38,Oversized Shirt - Porcelain - M,Yes,Cancelled,USD,Voided,Restocked,Pending,49,1,1,106,Custom,0,Low,3,LB,Local shipping,Web,103,106,Sweat Pants,9,2021
5658,5658,R-S-3803,15/09/2021,16:00:38,Second Skin T-Shirt - Stone - S,No,Not Cancelled,USD,Voided,Restocked,Pending,14,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5659,5659,R-S-3804,15/09/2021,22:33:29,Jenna Oversized Maxi Shirtdress - Sage,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,95,1,1,0,Custom,95,Low,3,LB,Local shipping,Web,95,98,Shirtdress,9,2021
5660,5660,R-S-3805,16/09/2021,12:56:11,Light Hoodie - Taupe - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,9,2021
5661,5661,R-S-3805,16/09/2021,12:56:11,Light Palazzo Sweat Pants - Taupe - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,101,104,Pants,9,2021
5662,5662,R-S-3805,16/09/2021,12:56:11,Second Skin Tank Top - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Top,9,2021
5663,5663,R-S-3806,16/09/2021,15:51:01,Oversized Shirt - Sage - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5664,5664,R-S-3806,16/09/2021,15:51:01,Polo Shirt - Orchid - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,Low,3,LB,Local shipping,Android,98,101,Sweat Pants,9,2021
5665,5665,R-S-3807,17/09/2021,6:58:40,Light Basic Sweatpants - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,Local shipping,Android,0,0,Sweat Pants,9,2021
5666,5666,R-S-3807,17/09/2021,6:58:40,Light Hoodie - Taupe - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,80,83,Hoodie,9,2021
5667,5667,R-S-3808,17/09/2021,12:38:30,Second Skin High Neck T-Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,16,19,Sweat Pants,9,2021
5668,5668,R-S-3809,17/09/2021,18:37:00,Alpha Basic Longsleeve Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5669,5669,R-S-3809,17/09/2021,18:37:00,Anya Slit Sweatshirt in Charcoal - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,9,2021
5670,5670,R-S-3809,17/09/2021,18:37:00,Basic Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5671,5671,R-S-3809,17/09/2021,18:37:00,Basic Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5672,5672,R-S-3809,17/09/2021,18:37:00,Beta Basic Longsleeve Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,361,364,Sweat Pants,9,2021
5673,5673,R-S-3809,17/09/2021,18:37:00,Hoodie Sweat Coord - Marble - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,9,2021
5674,5674,R-S-3809,17/09/2021,18:37:00,Light Sweatshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,9,2021
5675,5675,R-S-3809,17/09/2021,18:37:00,Oversized Cotton T-shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
5676,5676,R-S-3809,17/09/2021,18:37:00,Palazzo Sweat Coord - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Coord,9,2021
5677,5677,R-S-3810,18/09/2021,0:32:16,Light Basic Sweatpants - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,9,2021
