,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category,Month of Order,Year of Order
5116,R-S-3615,2021-08-05,14:34:52,Light Basic Sweatpants - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5117,R-S-3615,2021-08-05,14:34:52,Light Hoodie - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Hoodie,8,2021
5118,R-S-3615,2021-08-05,14:34:52,Light Palazzo Sweat Pants - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Pants,8,2021
5119,R-S-3615,2021-08-05,14:34:52,Longsleeve Fighter Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,196.0,196.0,Sweat Pants,8,2021
5120,R-S-3615,2021-08-05,14:34:52,Oversized Cotton T-shirt with Pocket - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5121,R-S-3617,2021-08-05,17:09:42,Oversized Cotton T-shirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5122,R-S-3617,2021-08-05,17:09:42,Oversized Cotton T-shirt - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5123,R-S-3617,2021-08-05,17:09:42,Ribbed Shorts - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Shorts,8,2021
5124,R-S-3617,2021-08-05,17:09:42,Ribbed Shorts - Mocha - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Manual,0.0,Low,1.5,LB,Local shipping,Android,82.0,83.5,Shorts,8,2021
5125,R-S-3618,2021-08-05,22:37:57,Palazzo Sweat Coord - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Coord,8,2021
5126,R-S-3618,2021-08-05,22:37:57,Super Oversized Sweat Coord - Mocha - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,158.0,159.5,Sweat Coord,8,2021
5127,R-S-3619,2021-08-06,10:50:07,Light Hoodie -Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,67.0,68.5,Hoodie,8,2021
5128,R-S-3619,2021-08-06,10:50:07,Ribbed Leggings - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Leggings,8,2021
5129,R-S-3620,2021-08-06,11:08:43,Super Oversized Zip-Up Hoodie - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,49.0,50.5,Hoodie,8,2021
5130,R-S-3621,2021-08-06,12:19:51,Oversized Cotton T-shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5131,R-S-3621,2021-08-06,12:19:51,Ribbed Leggings - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,92.0,93.5,Leggings,8,2021
5132,R-S-3621,2021-08-06,12:19:51,Ribbed Shorts - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Shorts,8,2021
5133,R-S-3621,2021-08-06,12:19:51,Statement Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5134,R-S-3622,2021-08-06,12:23:19,Second Skin High Neck Tank Top - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,28.0,29.5,Top,8,2021
5135,R-S-3622,2021-08-06,12:23:19,Second Skin High Neck Tank Top - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top,8,2021
5136,R-S-3623,2021-08-06,12:31:16,Second Skin T-Shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5137,R-S-3623,2021-08-06,12:31:16,Second Skin T-Shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5138,R-S-3623,2021-08-06,12:31:16,Second Skin Tank Top - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,60.0,61.5,Top,8,2021
5139,R-S-3623,2021-08-06,12:31:16,Second Skin Tank Top - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top,8,2021
5140,R-S-3623,2021-08-06,12:31:16,Second Skin Tank Top - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top,8,2021
5141,R-S-3624,2021-08-06,12:36:10,Fighter Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,29.0,30.5,Sweat Pants,8,2021
5142,R-S-3625,2021-08-06,12:50:58,Second Skin High Neck Tank Top - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,8,2021
5143,R-S-3625,2021-08-06,12:50:58,Second Skin Tank Top - Stone - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,8,2021
5144,R-S-3625,2021-08-06,12:50:58,Super Oversized Zip-Up Hoodie - Berry Nude - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,75.0,76.5,Hoodie,8,2021
5145,R-S-3626,2021-08-06,13:29:20,Light Basic Sweatpants - Lavender - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5146,R-S-3626,2021-08-06,13:29:20,Ribbed Leggings - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,57.0,58.5,Leggings,8,2021
5147,R-S-3627,2021-08-07,00:30:28,Super Oversized Zip-Up Hoodie - Berry Nude - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,49.0,50.5,Hoodie,8,2021
5148,R-S-3628,2021-08-07,01:12:20,Second Skin T-Shirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,24.0,25.5,Sweat Pants,8,2021
5149,R-S-3628,2021-08-07,01:12:20,Second Skin Tank Top - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,8,2021
5150,R-S-3629,2021-08-07,13:37:05,Beta Basic Longsleeve Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5151,R-S-3629,2021-08-07,13:37:05,Light Basic Sweatpants - Taupe - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5152,R-S-3629,2021-08-07,13:37:05,Light Hoodie - Taupe - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,40.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,282.0,283.5,Hoodie,8,2021
5153,R-S-3629,2021-08-07,13:37:05,Light Ribbed Sweatpants - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5154,R-S-3629,2021-08-07,13:37:05,Light Sweatshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,8,2021
5155,R-S-3629,2021-08-07,13:37:05,Super Oversized Zip-Up Hoodie - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie,8,2021
5156,R-S-3629,2021-08-07,13:37:05,Super Oversized Zip-Up Hoodie - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie,8,2021
5157,R-S-3630,2021-08-08,14:39:13,Light Basic Sweatpants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5158,R-S-3630,2021-08-08,14:39:13,Light Sweatshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,8,2021
5159,R-S-3630,2021-08-08,14:39:13,Me Here Now Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5160,R-S-3630,2021-08-08,14:39:13,Ribbed Leggings - Taupe - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,126.0,127.5,Leggings,8,2021
5161,R-S-3631,2021-08-08,21:15:35,Light Basic Sweatpants - Taupe - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,35.0,Low,1.5,LB,Local shipping,Web,35.0,36.5,Sweat Pants,8,2021
5162,R-S-3632,2021-08-09,12:07:45,Light Hoodie - Taupe - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,67.0,68.5,Hoodie,8,2021
5163,R-S-3632,2021-08-09,12:07:45,Ribbed Leggings - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Leggings,8,2021
5164,R-S-3633,2021-08-09,15:36:22,Oversized Polo Shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5165,R-S-3633,2021-08-09,15:36:22,Polo Shirt - Aqua - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,98.0,99.5,Sweat Pants,8,2021
5166,R-S-3634,2021-08-09,16:12:48,Basic Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5167,R-S-3634,2021-08-09,16:12:48,Basic Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5168,R-S-3634,2021-08-09,16:12:48,Light Sweatshirt - Mocha - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,38.0,38.0,Sweatshirt,8,2021
5169,R-S-3635,2021-08-09,16:20:01,Light Palazzo Sweat Pants - Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,42.0,43.5,Pants,8,2021
5170,R-S-3636,2021-08-09,16:30:44,Light Sweatshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt,8,2021
5171,R-S-3636,2021-08-09,16:30:44,Longsleeve Me Here Now Tshirt - Black - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,39.0,1,1,80.5,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,79.0,80.5,Sweat Pants,8,2021
5172,R-S-3637,2021-08-10,11:45:53,Regal Blue Velour Pants - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,45.0,45.0,Pants,8,2021
5173,R-S-3638,2021-08-10,14:13:36,Basic Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,19.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5174,R-S-3638,2021-08-10,14:13:36,Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,29.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5175,R-S-3638,2021-08-10,14:13:36,Me Here Now Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5176,R-S-3638,2021-08-10,14:13:36,Me Here Now Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5177,R-S-3638,2021-08-10,14:13:36,Oversized Cotton T-shirt - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5178,R-S-3638,2021-08-10,14:13:36,Oversized Cotton T-shirt - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,8,2021
5179,R-S-3638,2021-08-10,14:13:36,Ribbed Shorts - Berry Nude - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Pending,19.0,1,1,275.0,Manual,0.0,Low,0.0,LB,Local shipping,Android,275.0,275.0,Shorts,8,2021
5180,R-S-3638,2021-08-10,14:13:36,Ribbed Shorts - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,19.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Shorts,8,2021
5181,R-S-3638,2021-08-10,14:13:36,Ribbed Shorts - Mocha - M,No,Not Cancelled,USD,Pending,Fulfilled,Pending,19.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Shorts,8,2021
5182,R-S-3638,2021-08-10,14:13:36,Ribbed Shorts - Stone - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,19.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Shorts,8,2021
5183,R-S-3638,2021-08-10,14:13:36,Super Oversized Zip-Up Hoodie - Mocha - M,No,Not Cancelled,USD,Pending,Fulfilled,Pending,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie,8,2021
5184,R-S-3639,2021-08-10,16:16:49,Charcoal Statement Sweatshirt - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweatshirt,8,2021
5185,R-S-3639,2021-08-10,16:16:49,Longsleeve Me Here Now Tshirt - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,39.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5186,R-S-3639,2021-08-10,16:16:49,Longsleeve Me Here Now Tshirt - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Pending,39.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5187,R-S-3639,2021-08-10,16:16:49,Statement Tshirt - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,29.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5188,R-S-3639,2021-08-10,16:16:49,Statement Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,39.0,Manual,0.0,Low,1.5,LB,Local shipping,Android,191.0,192.5,Sweat Pants,8,2021
5189,R-S-3640,2021-08-11,13:04:02,Light Basic Sweatpants - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,35.0,36.5,Sweat Pants,8,2021
5190,R-S-3641,2021-08-11,17:54:01,Oversized Shirt - Crimson - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5191,R-S-3641,2021-08-11,17:54:01,Oversized Shirt - Rose Water - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5192,R-S-3641,2021-08-11,17:54:01,Oversized Shirt - Rose Water - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5193,R-S-3641,2021-08-11,17:54:01,Oversized Shirt - Tie Dye - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,196.0,197.5,Sweat Pants,8,2021
5194,R-S-3642,2021-08-11,18:07:38,Oversized Shirt - Rose Water - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5195,R-S-3642,2021-08-11,18:07:38,Oversized Shirt - Sage - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5196,R-S-3642,2021-08-11,18:07:38,Oversized Shirt - Tie Dye - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,138.0,139.5,Sweat Pants,8,2021
5197,R-S-3643,2021-08-11,19:43:50,Basic Hoodie Sweat Coord - Orchid - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,79.0,1,1,80.5,Custom,0.0,Low,1.5,LB,Local shipping,Shopify_draft_order,79.0,80.5,Hoodie,8,2021
5198,R-S-3644,2021-08-11,19:45:40,Oversized Shirt - Floral - L,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49.0,2,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,8,2021
5199,R-S-3644,2021-08-11,19:45:40,Oversized Shirt - Sage - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,2,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,196.0,197.5,Sweat Pants,8,2021
5200,R-S-3645,2021-08-11,20:27:07,Oversized Shirt - Floral - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5201,R-S-3645,2021-08-11,20:27:07,Oversized Shirt - Sage - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,147.0,148.5,Sweat Pants,8,2021
5202,R-S-3645,2021-08-11,20:27:07,Oversized Shirt - Tie Dye - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5203,R-S-3646,2021-08-11,20:44:20,Light Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie,8,2021
5204,R-S-3646,2021-08-11,20:44:20,Oversized Shirt - Floral - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5205,R-S-3646,2021-08-11,20:44:20,Oversized Shirt - Rose Water - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5206,R-S-3646,2021-08-11,20:44:20,Second Skin High Neck T-Shirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5207,R-S-3646,2021-08-11,20:44:20,Second Skin T-Shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,3,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5208,R-S-3646,2021-08-11,20:44:20,Second Skin T-Shirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,1,1,49.0,Custom,0.0,Low,1.5,LB,Local shipping,Web,205.0,206.5,Sweat Pants,8,2021
5209,R-S-3647,2021-08-11,21:55:54,Oversized Shirt - Porcelain - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,8,2021
5210,R-S-3647,2021-08-11,21:55:54,Oversized Shirt - Rose Water - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,73.5,Manual,0.0,Low,0.0,LB,Local shipping,Android,73.5,73.5,Sweat Pants,8,2021
5211,R-S-3647,2021-08-11,21:55:54,Oversized Shirt - Tie Dye - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5212,R-S-3648,2021-08-11,21:58:09,Oversized Shirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5213,R-S-3648,2021-08-11,21:58:09,Oversized Shirt - Crimson - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5214,R-S-3649,2021-08-11,23:51:55,Oversized Shirt - Floral - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5215,R-S-3649,2021-08-11,23:51:55,Oversized Shirt - Porcelain - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5216,R-S-3649,2021-08-11,23:51:55,Oversized Shirt - Sage - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5217,R-S-3649,2021-08-11,23:51:55,Second Skin T-Shirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,2,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,8,2021
5218,R-S-3649,2021-08-11,23:51:55,Second Skin Tank Top - Stone - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,12.0,1,1,196.5,Custom,0.0,Low,1.5,LB,Local shipping,Web,195.0,196.5,Top,8,2021
5219,R-S-3649,2021-08-11,23:51:55,Second Skin Tank Top - White - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,12.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,8,2021
