,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
4431,R-S-3389,2021-07-09,00:07:44,Oversized Cotton T-shirt - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4432,R-S-3389,2021-07-09,00:07:44,Super Oversized Zip-Up Hoodie - Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,1.0,LB,Local shipping,Iphone,248.0,249.0,Hoodie
4433,R-S-3389,2021-07-09,00:07:44,Super Oversized Zip-Up Hoodie - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Hoodie
4434,R-S-3390,2021-07-09,10:20:29,Oversized Cotton T-shirt - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
4435,R-S-3390,2021-07-09,10:20:29,Ribbed Leggings - Mocha - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,59.0,60.0,Leggings
4436,R-S-3390,2021-07-09,10:20:29,Ribbed Shorts - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Shorts
4437,R-S-3391,2021-07-09,11:50:12,Light Basic Sweatpants - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4438,R-S-3391,2021-07-09,11:50:12,Light Sweatshirt - Lavender - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
4439,R-S-3392,2021-07-09,12:07:07,Light Sweatshirt - Black - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,40.0,1,1,43.4,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,43.4,43.4,Sweatshirt
4440,R-S-3392,2021-07-09,12:07:07,Ribbed Leggings - Black - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Leggings
4441,R-S-3393,2021-07-09,13:05:24,Light Palazzo Sweat Pants - Berry Nude - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,42.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Pants
4442,R-S-3393,2021-07-09,13:05:24,Light Palazzo Sweat Pants - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Pending,42.0,1,1,91.0,Manual,90.0,Low,1.0,LB,Local shipping,Shopify_draft_order,182.0,183.0,Pants
4443,R-S-3393,2021-07-09,13:05:24,Super Oversized Zip-Up Hoodie - Berry Nude - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4444,R-S-3393,2021-07-09,13:05:24,Super Oversized Zip-Up Hoodie - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Pending,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4445,R-S-3394,2021-07-09,13:05:58,Light Palazzo Sweat Pants - Taupe - M,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,42.0,1,1,0.0,Custom,92.0,Low,1.0,LB,Local shipping,Shopify_draft_order,91.0,92.0,Pants
4446,R-S-3394,2021-07-09,13:05:58,Super Oversized Zip-Up Hoodie - Taupe - M,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4447,R-S-3395,2021-07-09,13:23:20,Light Ribbed Sweatpants - White - S,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4448,R-S-3395,2021-07-09,13:23:20,Light Sweatshirt - White - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,75.0,Low,1.0,LB,Local shipping,Shopify_draft_order,75.0,76.0,Sweatshirt
4449,R-S-3396,2021-07-09,13:45:08,Second Skin High Neck T-Shirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Free shipping,Shopify_draft_order,93.5,93.5,Sweat Pants
4450,R-S-3396,2021-07-09,13:45:08,Second Skin T-Shirt - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,24.0,2,2,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4451,R-S-3396,2021-07-09,13:45:08,Second Skin T-Shirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,12.0,2,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4452,R-S-3396,2021-07-09,13:45:08,Super Oversized Zip-Up Hoodie - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4453,R-S-3397,2021-07-09,14:01:06,Light Basic Sweatpants - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4454,R-S-3397,2021-07-09,14:01:06,Light Hoodie - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4455,R-S-3397,2021-07-09,14:01:06,Light Ribbed Sweatpants - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4456,R-S-3397,2021-07-09,14:01:06,Light Sweatshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
4457,R-S-3397,2021-07-09,14:01:06,Oversized Cotton T-shirt - White - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,75.22,Low,0.0,LB,Local shipping,Shopify_draft_order,212.5,212.5,Sweat Pants
4458,R-S-3397,2021-07-09,14:01:06,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4459,R-S-3398,2021-07-09,15:38:50,Balloon Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,39.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4460,R-S-3398,2021-07-09,15:38:50,Beta Basic Longsleeve Tshirt - White - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4461,R-S-3398,2021-07-09,15:38:50,Fuschia Linen Shirt - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4462,R-S-3398,2021-07-09,15:38:50,Light Palazzo Sweat Pants - Berry Nude - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,42.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Pants
4463,R-S-3398,2021-07-09,15:38:50,Oversized Cotton T-shirt - Berry Nude - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4464,R-S-3398,2021-07-09,15:38:50,Oversized Cotton T-shirt - White - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,232.0,233.0,Sweat Pants
4465,R-S-3398,2021-07-09,15:38:50,Super Oversized Zip-Up Hoodie - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4466,R-S-3399,2021-07-09,16:27:16,Oversized Cotton T-shirt - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4467,R-S-3399,2021-07-09,16:27:16,Ribbed Leggings - Taupe - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,56.25,56.25,Leggings
4468,R-S-3399,2021-07-09,16:27:16,Ribbed Shorts - Lavender - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Shorts
4469,R-S-3400,2021-07-09,16:31:39,Light Hoodie - Sapphire - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4470,R-S-3400,2021-07-09,16:31:39,Ribbed Leggings - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Leggings
4471,R-S-3401,2021-07-09,16:37:53,Bracelet Rope,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,5.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,5.0,5.0,Rope
4472,R-S-3402,2021-07-09,21:51:14,Light Basic Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
4473,R-S-3402,2021-07-09,21:51:14,Ribbed Leggings - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Leggings
4474,R-S-3402,2021-07-09,21:51:14,Ribbed Leggings - Sapphire - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,Low,1.0,LB,Local shipping,Iphone,177.0,178.0,Leggings
4475,R-S-3402,2021-07-09,21:51:14,Super Oversized Zip-Up Hoodie - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Hoodie
4476,R-S-3402,2021-07-09,21:51:14,Super Oversized Zip-Up Hoodie - Sapphire - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Hoodie
4477,R-S-3403,2021-07-09,23:26:20,Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
4478,R-S-3403,2021-07-09,23:26:20,Light Basic Sweatpants - Berry Nude - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,121.0,122.0,Sweat Pants
4479,R-S-3403,2021-07-09,23:26:20,Light Ribbed Sweatpants - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4480,R-S-3403,2021-07-09,23:26:20,Oversized Cotton T-shirt - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4481,R-S-3404,2021-07-09,23:59:14,Light Basic Sweatpants - Sapphire - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Shopify_draft_order,244.0,245.0,Sweat Pants
4482,R-S-3404,2021-07-09,23:59:14,Light Hoodie - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4483,R-S-3404,2021-07-09,23:59:14,Light Hoodie - Lavender - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4484,R-S-3404,2021-07-09,23:59:14,Light Ribbed Sweatpants - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4485,R-S-3404,2021-07-09,23:59:14,Light Ribbed Sweatpants - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4486,R-S-3404,2021-07-09,23:59:14,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4487,R-S-3405,2021-07-10,10:21:30,Ribbed Leggings - Stone - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,71.0,72.0,Leggings
4488,R-S-3405,2021-07-10,10:21:30,Super Oversized Zip-Up Hoodie - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4489,R-S-3406,2021-07-10,12:46:46,Ribbed Shorts - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Shorts
4490,R-S-3406,2021-07-10,12:46:46,Ribbed Shorts - Lavender - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,15.0,1,1,0.0,Custom,45.0,Low,1.0,LB,Local shipping,Web,45.0,46.0,Shorts
4491,R-S-3406,2021-07-10,12:46:46,Ribbed Shorts - Mocha - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,15.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Shorts
4492,R-S-3407,2021-07-10,13:46:31,Fighter Tshirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29.0,1,1,0.0,Manual,27.39,Low,0.0,LB,Local shipping,Iphone,106.75,106.75,Sweat Pants
4493,R-S-3407,2021-07-10,13:46:31,Light Ribbed Sweatpants - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
4494,R-S-3407,2021-07-10,13:46:31,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Hoodie
4495,R-S-3408,2021-07-10,13:50:58,Longsleeve Statement Tshirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,39.0,40.0,Sweat Pants
4496,R-S-3409,2021-07-10,17:17:04,Light Basic Sweatpants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,80.0,80.0,Sweat Pants
4497,R-S-3409,2021-07-10,17:17:04,Light Hoodie -Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Hoodie
4498,R-S-3410,2021-07-10,17:22:44,Light Palazzo Sweat Pants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Pants
4499,R-S-3410,2021-07-10,17:22:44,Light Sweatshirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,82.0,82.0,Sweatshirt
4500,R-S-3411,2021-07-10,17:38:13,Light Basic Sweatpants - Mocha - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,80.0,81.0,Sweat Pants
4501,R-S-3411,2021-07-10,17:38:13,Light Hoodie - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4502,R-S-3412,2021-07-10,18:01:54,Super Oversized Zip-Up Hoodie - Berry Nude - M,Yes,Cancelled,USD,Voided,Fulfilled,Fulfilled,49.0,1,1,45.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,45.0,45.0,Hoodie
4503,R-S-3413,2021-07-10,18:43:07,Boyfriend Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,39.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4504,R-S-3413,2021-07-10,18:43:07,Pink Ray Linen Wrap Cardigan - OS,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,98.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,275.0,275.0,Cardigan
4505,R-S-3413,2021-07-10,18:43:07,Super Oversized Zip-Up Hoodie - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4506,R-S-3413,2021-07-10,18:43:07,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4507,R-S-3413,2021-07-10,18:43:07,Super Oversized Zip-Up Hoodie - Lavender - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4508,R-S-3413,2021-07-10,18:43:07,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
4509,R-S-3414,2021-07-10,20:32:47,Basic Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4510,R-S-3414,2021-07-10,20:32:47,Light Hoodie -Berry Nude - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,184.0,185.0,Hoodie
4511,R-S-3414,2021-07-10,20:32:47,Oversized Cotton T-shirt - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4512,R-S-3414,2021-07-10,20:32:47,Super Oversized Zip-Up Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4513,R-S-3414,2021-07-10,20:32:47,Super Oversized Zip-Up Hoodie - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4514,R-S-3415,2021-07-10,21:42:13,Light Basic Sweatpants - Stone - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4515,R-S-3415,2021-07-10,21:42:13,Super Oversized Zip-Up Hoodie - Stone - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,84.0,Low,1.0,LB,Local shipping,Web,84.0,85.0,Hoodie
4516,R-S-3416,2021-07-10,22:46:17,Beta Basic Longsleeve Tshirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4517,R-S-3416,2021-07-10,22:46:17,Light Basic Sweatpants - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4518,R-S-3416,2021-07-10,22:46:17,Light Hoodie - Taupe - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,29.0,Low,1.0,LB,Local shipping,Web,109.0,110.0,Hoodie
4519,R-S-3417,2021-07-11,07:01:02,Light Hoodie -Berry Nude - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,45.0,Low,1.0,LB,Local shipping,Web,99.0,100.0,Hoodie
4520,R-S-3417,2021-07-11,07:01:02,Light Sweatshirt - Lavender - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt
4521,R-S-3417,2021-07-11,07:01:02,Second Skin High Neck T-Shirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
4522,R-S-3418,2021-07-11,11:17:55,Fighter Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Iphone,27.33,27.33,Sweat Pants
4523,R-S-3419,2021-07-11,20:47:01,Light Ribbed Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
4524,R-S-3419,2021-07-11,20:47:01,Oversized Cotton T-shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,106.0,107.0,Sweat Pants
4525,R-S-3419,2021-07-11,20:47:01,Super Oversized Zip-Up Hoodie - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4526,R-S-3420,2021-07-12,01:44:19,Light Hoodie - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,45.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
4527,R-S-3420,2021-07-12,01:44:19,Light Ribbed Sweatpants - Mocha - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,35.0,1,1,81.0,Custom,0.0,Low,1.0,LB,Local shipping,Web,80.0,81.0,Sweat Pants
4528,R-S-3421,2021-07-12,10:51:20,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,14.0,14.0,Top
4529,R-S-3422,2021-07-12,11:14:36,Hair Clips - REGULAR,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,8.0,2,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,7.25,7.25,Sweat Pants
4530,R-S-3423,2021-07-12,11:15:28,Hair Clips - CRYSTAL,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,5.0,5.0,Sweat Pants
4531,R-S-3424,2021-07-12,11:47:26,Super Oversized Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,49.0,Low,1.0,LB,Local shipping,Shopify_draft_order,49.0,50.0,Hoodie
4532,R-S-3425,2021-07-12,11:57:54,Light Hoodie - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Custom,0.0,Low,1.0,LB,Local shipping,Shopify_draft_order,122.0,123.0,Hoodie
4533,R-S-3425,2021-07-12,11:57:54,Light Palazzo Sweat Pants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,42.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Pants
4534,R-S-3425,2021-07-12,11:57:54,Light Ribbed Sweatpants - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
4535,R-S-3426,2021-07-12,12:23:26,Light Basic Sweatpants - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
